"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11"
"19",0.381349103722571,0.396335594558998,0.262597406295854,-0.57435242764457,0.485627905165201,0.223190044671017,1,-0.113981787252024,0.00518779846568094,0.154192971917157,-0.0425549598866685
"20",-0.537518672689383,-0.526671208483056,-0.542732977258812,0.28338672758228,-0.482518695467887,-0.514350522137813,-0.113981787252024,1,0.484997162812068,-0.904645619371208,-0.0632505292287282
"21",0.0847029259275923,0.0528900574612662,0.0705510567041105,-0.0790754192981998,0.0566413318872062,0.0548829972871674,0.00518779846568094,0.484997162812068,1,-0.273162694914056,-0.0054289696919138
"22",0.639706872632383,0.611224713105773,0.642269568502656,-0.35604091101051,0.579674245073871,0.609447814361563,0.154192971917157,-0.904645619371208,-0.273162694914056,1,0.0743869599601018
"23",0.0802400229850502,0.066656348408275,0.0831804410953145,-0.0800654338206347,0.0855681661216019,0.0588508740469434,-0.0425549598866685,-0.0632505292287282,-0.0054289696919138,0.0743869599601018,1
"24",0.745847338442469,0.726068149425655,0.769322219223121,-0.544916662652626,0.73084370160399,0.721905118326492,0.199454659732157,-0.449643082508309,0.351375541378719,0.518896605025974,0.0843705745648656
"25",0.745507574373288,0.725870725394507,0.769648779868862,-0.543682504768496,0.730788504197613,0.72201110412265,0.197347157237013,-0.452180594532564,0.347806686639558,0.520805107470606,0.0854847054469136
"26",0.744701006422398,0.72522571363872,0.768459526653374,-0.543985365897065,0.729955313957639,0.721216287688327,0.198945952132122,-0.447946016142626,0.352133555497468,0.516912243023109,0.0843424422894151
"27",0.744618474698573,0.725011640936725,0.768633334055937,-0.543764991010951,0.72980206963183,0.721168481238638,0.196736093247136,-0.448408321691459,0.351668026699449,0.517436942132114,0.0848044490986256
"28",0.10794824904263,0.133530453356621,0.0783594344313587,0.00202923612432272,0.119169589333739,0.0945301482187507,0.462838189351352,-0.468125775103183,-0.387166076029047,0.422163703797519,-0.044165257782194
"29",0.166934647824719,0.188544032709821,0.126978762431174,-0.0806620800338971,0.182070329483114,0.137941306459939,0.534946589589837,-0.503831944714085,-0.418584207073456,0.473025222795878,-0.0415605046554101
"30",0.111672246325135,0.136736725498278,0.0810453707023479,-0.00610857334725589,0.125345860020847,0.0965285631516122,0.472199302059135,-0.469723924965567,-0.395139756090067,0.421795073012018,-0.0429508154694552
"31",-0.63536884969672,-0.595470114309788,-0.666942896706384,0.322555029844825,-0.550670098596435,-0.625830307741078,0.130829881794245,0.810495588115789,0.13098374355995,-0.895000963637593,-0.106337023413054
"32",-0.260240811706452,-0.203965369695596,-0.335928573259417,-0.0074929280086224,-0.164381620107929,-0.317580923985342,0.604581935431403,0.320575186046257,-0.112656955385452,-0.396270851820894,-0.11675943637993
"33",-0.273250459385473,-0.216945651985472,-0.346210550486772,0.00535607119152189,-0.175779125622652,-0.326827570364719,0.587888737661583,0.334283247531657,-0.111434965192005,-0.410974406903113,-0.115103071683358
"34",-0.0392176461974079,0.00382902477446936,-0.0504971705765236,-0.0240579888481887,-0.0038637829140139,-0.051959152835351,0.189095248842038,0.05134019632401,0.0149632301980418,-0.129593410982209,-0.0433772988838815
"35",-0.445957936443971,-0.390307598846333,-0.503500414983447,0.143775892538225,-0.34802048154762,-0.474885906320733,0.414283903331357,0.566061410198259,0.00617905559567296,-0.658234525337914,-0.118018320327655
"36",-0.260240811706452,-0.203965369695596,-0.335928573259417,-0.0074929280086224,-0.164381620107929,-0.317580923985342,0.604581935431403,0.320575186046257,-0.112656955385452,-0.396270851820894,-0.11675943637993
"37",-0.273250459385473,-0.216945651985472,-0.346210550486772,0.00535607119152189,-0.175779125622652,-0.326827570364719,0.587888737661583,0.334283247531657,-0.111434965192005,-0.410974406903113,-0.115103071683358
"38",-0.445957936443971,-0.390307598846333,-0.503500414983447,0.143775892538225,-0.34802048154762,-0.474885906320733,0.414283903331357,0.566061410198259,0.00617905559567296,-0.658234525337914,-0.118018320327655
"39",0.683554508905557,0.647398797734621,0.685427359220778,-0.627846099173553,0.718937272721022,0.617504266203115,0.235663232480711,-0.138298166371369,0.422097102620575,0.204437057445154,0.116607597489378
"40",-0.46180869268447,-0.435480104560811,-0.451242156244837,0.186151410739159,-0.361500515190656,-0.432336166107876,-0.0618235835892503,0.836917660395356,0.231594182846363,-0.905022350393389,-0.0297396036059746
"41",0.688633609474274,0.653133829229635,0.690508945977975,-0.631008198320142,0.723249700530057,0.623038045461223,0.24004230967019,-0.148542572814904,0.421037640817095,0.215115183757982,0.117364041765086
"42",0.681811487309874,0.646381486377018,0.681752801876089,-0.62780418664676,0.714090670027735,0.615362864970446,0.249627587281204,-0.144023584273882,0.429582921851306,0.208570588089037,0.110528788824785
"43",0.669108578120101,0.624860341989009,0.642654048764367,-0.464875801818635,0.625981854104753,0.630775953948826,0.391888656687748,-0.503887364590363,0.197902997984278,0.559448395986644,-0.00565431077512389
"44",0.679994837657674,0.641127334653358,0.654655448659404,-0.477482847023734,0.639753033073013,0.641071680806968,0.39646822962163,-0.517235277453206,0.191852762091568,0.572305287298177,-0.0021241314067302
"45",-0.632728940630367,-0.596463785019602,-0.632705615892573,0.370827729717895,-0.553594573678579,-0.578722492739654,-0.0353049739122062,0.821560409231052,0.090697353365016,-0.909958623779039,-0.101584155485368
"46",0.682445277072575,0.640189385544776,0.655923579268521,-0.49123374498583,0.644799859436424,0.638200604770367,0.399349514328628,-0.510563444191991,0.200743197600671,0.562179381845544,0.00412182257073553
"47",0.784624544916476,0.747597555108692,0.809848384390726,-0.587933422765928,0.772125655327778,0.75747674160407,0.12403474372573,-0.341038867267095,0.391025938627161,0.411466667957373,0.100327160442317
"48",0.776053989455547,0.740173701432323,0.801201257194394,-0.584338417980635,0.764369411484153,0.74731405058755,0.117712946100449,-0.329744946225268,0.392983356710706,0.400632548114379,0.102894399997161
"49",-0.290726036045525,-0.268242169943326,-0.260919298015912,0.0978686361075235,-0.204090567312879,-0.24340852353277,-0.0958787603869164,0.779935367509385,0.348438156315475,-0.834029871762856,-0.0190364783684677
"50",0.791729536843002,0.757105851088744,0.815506468394575,-0.588749518213273,0.777400411072869,0.763266705479687,0.135196862918359,-0.347959821469478,0.381572251539948,0.419908153612222,0.100401242711975
"51",0.7834566130974,0.749971278502819,0.767864517853574,-0.526555227489635,0.729773889561053,0.757040953659615,0.382025564921613,-0.559914146427173,0.231232979177339,0.618586971331574,-0.00130708799683551
"52",0.785471539463688,0.752162393877973,0.772132668480547,-0.524161398740631,0.730597335947826,0.761271088224589,0.371172581514716,-0.568059463495725,0.227019473869458,0.627093172459462,-0.00236245740034147
"53",-0.576063498712112,-0.537056505177031,-0.572344640166727,0.332255673153064,-0.497044631758119,-0.51463322063808,-0.0125785593827721,0.82761537740604,0.120848403768594,-0.914479544131574,-0.105464353819457
"54",0.786303315408052,0.751673947817713,0.770372372371348,-0.527821532363297,0.731555423766558,0.759068603856586,0.382168767200334,-0.56788524158843,0.229549627977293,0.626898841804148,-0.002786628691515
"55",0.686290575992327,0.648102397549959,0.694641097609399,-0.606654062199383,0.714086233466963,0.626421714643255,0.192185151386703,-0.161800716776622,0.428912517697641,0.228623449115595,0.125245651492521
"56",0.69299291294119,0.655420081035334,0.70262338104002,-0.610387791517152,0.719797287696542,0.634805361930023,0.188812862910364,-0.164822538739619,0.432547577242396,0.232897398254876,0.125463003929742
"57",-0.468360896424263,-0.441132535621542,-0.458999346778017,0.187906764385135,-0.366748264443122,-0.443843116548584,-0.0604534073225787,0.842914934641375,0.239612784228917,-0.908657732272908,-0.0248140395115492
"58",0.681929554927252,0.644724927316579,0.692200841043697,-0.60375933446527,0.711208643800366,0.6251896500248,0.185027013623175,-0.150002194334026,0.427077061183205,0.216581001617981,0.124935329959906
"59",0.629130139563981,0.583038775221789,0.580950803410035,-0.461092148333971,0.593045646004886,0.57199796407409,0.515419189068115,-0.480795395129384,0.177403810610754,0.531349559606306,-0.0132535353535311
"60",-0.12553055019955,-0.125949342097736,-0.182969441378963,-0.0179700139009625,-0.0640215055687982,-0.137089270062598,0.533929018498117,0.244157552468426,-0.119083095631937,-0.269418013749738,-0.108940690550057
"61",-0.666705066521279,-0.630218685341042,-0.675032359329502,0.384775718603624,-0.580539552853229,-0.621665998874819,0.0151882361331298,0.791574818925933,-0.0218809780968272,-0.873498891077066,-0.0968958442771617
"62",0.62308085231798,0.581450241563358,0.573989317134939,-0.457634590267646,0.588732887180489,0.566854942716286,0.5321668908681,-0.466112296138645,0.184351904961763,0.512786499976428,-0.0206747937132564
"63",0.724542521286967,0.68043578738342,0.706526346267947,-0.6404241363108,0.738371215551355,0.635131415819202,0.292724476058813,-0.286330108254041,0.42377137756372,0.357032158592227,0.12066405223964
"64",0.719720191862954,0.673236984473848,0.701133522671923,-0.634274176463199,0.73199446171365,0.630540182434466,0.284469203029874,-0.272151358551285,0.433345168752887,0.344207505483824,0.120829865126997
"65",-0.414721783902056,-0.3924942534855,-0.416130374251342,0.135987779933767,-0.313004501490742,-0.405236856429079,4.73149722197289e-05,0.830446454437937,0.311376938276384,-0.88937791322412,-0.0176938136606551
"66",0.699967715149488,0.650116780128615,0.681212251436409,-0.62430761941863,0.712521612944433,0.609449328384728,0.266413968792168,-0.266616142066179,0.419214710679628,0.337716884178017,0.124976181064319
"67",0.75528049409477,0.717823522459417,0.776863892231136,-0.593010975335483,0.75550929023268,0.71979521758418,0.133422502546084,-0.277704545463,0.409156397067451,0.348946690011345,0.111114162909098
"68",0.758015137794587,0.721331389903406,0.781673816198239,-0.591252616042742,0.75667542072966,0.7259219106548,0.13340935377589,-0.28068964152197,0.410287807890504,0.3511343872549,0.106834409304502
"69",-0.348622277125108,-0.328102229553163,-0.323640755053865,0.134062178739992,-0.257109393339321,-0.305715692312074,-0.0963986961259716,0.804040281614474,0.311923611568503,-0.858477654359849,-0.0178934278559226
"70",0.780540564005909,0.746744871121778,0.8082743952494,-0.587115027163767,0.773606439936524,0.756614899515533,0.125072207369217,-0.346370567184427,0.357034304052242,0.416601931265297,0.101891697882299
"71",0.646156977810148,0.598866659332468,0.608720914602554,-0.457520088320321,0.60641522017739,0.594394897974431,0.458519993106593,-0.578008982324506,0.0587044358834169,0.640298884592679,0.000947485326795833
"72",0.650115092803362,0.602087430454817,0.613900697876362,-0.452708353247158,0.608604072748692,0.599472807846669,0.45328782434747,-0.594792275105947,0.0510397587231429,0.657559423329194,0.00216693339017706
"73",-0.6375197656325,-0.605122360329201,-0.642919207291598,0.369138648344315,-0.554947612010271,-0.588794308598569,0.00828090812481918,0.799095831533854,0.0382688902658431,-0.882670681774945,-0.0978947290297406
"74",0.53267917610042,0.485163086241192,0.489960451829703,-0.387686517855055,0.50187290612397,0.472914443931613,0.452171097166325,-0.511837709756083,0.0173370841008056,0.569105309338127,0.00014420878497769
"75",0.412099120764974,0.385314518449863,0.424631944541916,-0.421298197575227,0.466157968110481,0.385003732697371,0.160509830951681,0.218295048929655,0.528721716559464,-0.189879436407014,0.0805958974809678
"76",0.390641666523559,0.362514788324073,0.402338668915055,-0.403318902214887,0.444940828171111,0.361252166608655,0.150420816904399,0.237746709669392,0.537963153400415,-0.209448159852169,0.0818595039833948
"77",0.428923422833841,0.398746712378255,0.443523459696423,-0.419573909996647,0.478538904507711,0.404341486211382,0.150703372442608,0.19274259325446,0.519689959588961,-0.161154914681086,0.0826087649306724
"78",-0.534867459802016,-0.530814937548867,-0.539030109175915,0.341404998896011,-0.490661014397585,-0.49417266961338,-0.152732888032196,0.814493249363344,0.245365982065527,-0.896513012129691,-0.0707233414940064
"79",0.618963556176909,0.546511016589981,0.578805894267864,-0.687015673752891,0.683985112952316,0.501052003398605,0.364565270175915,-0.0749517254079758,0.145155097313453,0.155703159635356,0.135134320627386
"80",0.316084236886896,0.273819970588902,0.282058551692849,-0.436649584756389,0.3922640081139,0.240985758338906,0.320932840295871,-0.0150795120963855,-0.148300849402352,0.073293272204747,0.0847586701471034
"81",0.619852869664432,0.547329866911811,0.579987728058658,-0.687275380287074,0.684722745804595,0.502265659245302,0.364376947503742,-0.0788459000348516,0.142726281042159,0.159086092864386,0.134936449186247
"82",0.616289968970788,0.543484663445219,0.576418047008551,-0.683447135241333,0.68121757327792,0.498967923573256,0.36396915091356,-0.074004037094857,0.145431633983233,0.154038442775957,0.134653060302192
"83",0.659247535136835,0.605236521590248,0.625857927638588,-0.733683222409597,0.727157257800598,0.518476681365958,0.329134095375032,-0.190824269480097,0.16626686300206,0.285985499539674,0.171241832335626
"84",0.666616406881124,0.612443920124791,0.632897901641755,-0.736097506324367,0.732686621590585,0.525697879808541,0.330791294007254,-0.202855366875415,0.162673303237038,0.299077830186252,0.170890096619462
"85",0.66216862748806,0.607751921308683,0.630258305285893,-0.730447613735211,0.728393748378886,0.523480976636831,0.320807986796307,-0.19497782750236,0.166840238948943,0.290294184192018,0.172211738535526
"86",0.644054312054302,0.593601072153381,0.60972751869049,-0.725406585096923,0.714046642925502,0.50183481827726,0.330428417307014,-0.166185451455768,0.179355965709414,0.263137643619469,0.171631764644148
"87",0.805966214633489,0.804653986946486,0.798342187483633,-0.612471169782836,0.781584456596827,0.774649594916881,0.406775414363845,-0.484855173662308,0.201140794830173,0.53553841877846,-0.0154240519954663
"88",0.80991727538823,0.807359532148025,0.801434320301736,-0.61810967170955,0.785646892028528,0.776160258202363,0.408961867031094,-0.482875395945374,0.209914878047465,0.534855556249099,-0.0141479838057272
"89",0.806963596114997,0.805334317222382,0.798502564593135,-0.615172521075374,0.782939017240495,0.774293137631385,0.411088197629501,-0.486130536704513,0.200927776815085,0.536848125795712,-0.0154460052697745
"90",0.814460519555053,0.811826095028818,0.806413249200572,-0.619658735403657,0.789869191444885,0.783047615568915,0.414269430239526,-0.500783314766209,0.168525469311787,0.55359688910842,-0.0130076893783365
"91",0.780700940009394,0.772997409278517,0.771918024643247,-0.600917669708025,0.754361402011389,0.742489941505551,0.394140914237244,-0.478364485235638,0.196517530553808,0.526538223231063,-0.0116765237755787
"92",0.781783044669345,0.774432751868528,0.773452815077518,-0.600885177113371,0.756285389066676,0.743291310872933,0.396045081252127,-0.479846368654193,0.195516766733298,0.529381854290358,-0.0106068365564152
"93",0.771033250403561,0.759183931615786,0.762002777860727,-0.589095590057795,0.744397848341507,0.732691320445894,0.398071742575002,-0.48025481653767,0.195527433121144,0.530184791386347,-0.0104393513648475
"94",0.782459827192844,0.775263310606278,0.774707995203196,-0.600838527366289,0.756901130071109,0.744525419358533,0.392306143576689,-0.477794893983735,0.197793428559176,0.527786128757911,-0.00930861431957968
"95",0.809372895318935,0.762658478788769,0.864240765313891,-0.480813325833939,0.740096868741445,0.914238168638889,0.0593802946893313,-0.54865298707935,-0.135340320136049,0.628828319307468,0.0407840422119862
"96",0.828213403382322,0.781341056821515,0.882341951908576,-0.499717620783254,0.759302781994269,0.928770992708817,0.0679600597889984,-0.54887650423198,-0.100612728324712,0.632649760011879,0.0437067271185667
"97",0.767910105051904,0.72203529807479,0.815853012830616,-0.453840948592868,0.696428225660283,0.871150900381213,0.0631244728903428,-0.546193890829081,-0.208361456010977,0.629733585051011,0.0297351652060902
"98",0.770016535842687,0.723293467053557,0.820501238198539,-0.445024585394533,0.695132425549458,0.874332073769666,0.0430316086493325,-0.558750836559376,-0.197961808082862,0.642852490694214,0.0327664435892131
"99",0.815746266226333,0.810373524709981,0.814941234150632,-0.600451086243244,0.781221522231446,0.792912144802974,0.351896039881582,-0.496217203600958,0.206896932563993,0.548027005884212,-0.00869118768907578
"100",0.814395464066623,0.809338236454043,0.813957899758234,-0.60144166310714,0.779724677689734,0.792087918449856,0.3476768306617,-0.495215452893559,0.204722482400617,0.546708786110014,-0.00696192547692503
"101",0.160244146577507,0.124531762014333,0.0912797663027824,-0.124060259003103,0.144503387093591,0.053014821189113,0.251342086205914,-0.210050205447532,0.0877356872997826,0.232556514038518,0.0188843313950801
"102",0.845806220992368,0.788902565406411,0.83727096637881,-0.793737558025276,0.871567142657222,0.755401776099715,0.269331944755366,-0.447948368461181,0.0269642934764536,0.553997480716132,0.162618708521065
"103",0.857389223327442,0.79851598305239,0.84783459800669,-0.797523688965534,0.879530801886976,0.767769343309336,0.268332955344292,-0.457198758701367,0.0279582166980112,0.563182503169143,0.16078639019524
"104",0.370621411810163,0.367421405929701,0.339553770859773,-0.289404584537743,0.356727215761057,0.255613257452282,0.182271751611365,-0.53162666354837,-0.269897046072131,0.610132077979269,0.0772594213180674
"105",0.727167956879832,0.629276339766513,0.672051295217856,-0.422447043837263,0.598491978290204,0.718077626032985,0.230911258382811,-0.458602429282946,0.0378957003399221,0.542775935433892,-0.00709525709698831
"106",0.749468268645846,0.659864127063139,0.71252604506228,-0.459351055042094,0.639949032355592,0.77295249191561,0.214262407212345,-0.339817113114159,0.0516467843980381,0.409803054567463,-0.0107984912941152
"107",-0.174447304545777,-0.123117742013261,-0.16834790528659,0.136232620362932,-0.128742528829773,-0.207155923666565,0.00732667645527175,0.0308945948490995,-0.0104159790176256,-0.0715917040860689,0.0201447168371117
"108",0.739156953738159,0.639653550345125,0.706592565403023,-0.460441855558747,0.645581265446235,0.753469837336555,0.225643287080837,-0.459689322333256,-0.165128511506232,0.567633383952825,0.03974332997761
"109",0.799582380455145,0.698866594669,0.772435545596339,-0.501939214931981,0.708500251818395,0.820485079144879,0.246748377477368,-0.439081997056192,-0.0649710957940868,0.540884796634834,0.0413260041569509
"110",-0.150970164540465,-0.055002674499752,-0.132215299884766,0.193266244608411,-0.167141138362275,-0.132279467276995,0.0802073429738115,-0.380658114946638,-0.301396313701032,0.321082745486208,-0.103630106080287
"111",0.590087164205024,0.492839469046176,0.522874116939296,-0.472940586298156,0.542496880115088,0.581130715441721,0.41013372777167,-0.0952646319349218,-0.0365737670772682,0.184923000613771,0.00933450152750655
"112",0.604272489804591,0.508607293349766,0.543226470169192,-0.466453510769789,0.553333509998401,0.606187531957822,0.386493660827943,-0.133395377793861,-0.0696796523117767,0.213458591689107,0.00541915642743621
"113",-0.707997412766218,-0.618333311281832,-0.681856258607051,0.656852596770663,-0.709430519236347,-0.647199673640178,-0.163277225057134,0.0993852058726502,-0.305905736905262,-0.204281816357278,-0.131585582698639
"114",0.401990006219622,0.285705771008446,0.335008969215214,-0.304459048574116,0.351844942494103,0.38623006391302,0.307336704416264,-0.124639494933536,-0.181081477989698,0.203951341593273,0.0189113099760643
"115",0.409550883528764,0.296095889407572,0.346639613556611,-0.308108436576375,0.362117186219347,0.400316205855672,0.305084398996767,-0.153089850082434,-0.209348407487964,0.232162477423393,0.021485572253672
"116",-0.0985880713860936,-0.00437243995815325,-0.0687111251448099,0.0966692731385665,-0.0911301440821647,-0.0283480469554218,0.0972004802653757,0.0498099958189987,0.0934193845094263,-0.123231568408147,-0.133607163399866
"117",0.807830153381703,0.800452278388694,0.811411178461535,-0.589377667322584,0.768432481706567,0.786096300100937,0.302412470202892,-0.497163725746316,0.206763888848205,0.548857020734096,0.000127764443419976
"118",0.838638243423331,0.786407355941977,0.834703860523229,-0.746729753939542,0.840832078579888,0.783201648230838,0.260837733514454,-0.563739762270989,-0.167062732195175,0.662908341499427,0.121160293932246
"119",0.0688621656150744,0.0497609781463484,0.0664126287890906,-0.0793952559703987,0.0716996035468035,0.0628027111836767,0.0488671808725077,0.13058201434754,0.245313800489981,-0.0964701935202643,0.0172556232944359
"120",0.138735826587652,0.0639422536545008,0.125989028793589,-0.213257872892267,0.172506643253562,0.0774382630949518,-0.120681281299109,0.319562791136241,0.249188625114393,-0.289752945647977,0.108991088901979
"121",0.0118185419407057,-0.0290204049596647,0.0138459978160233,-0.00708754795212456,-0.0437140624069913,0.0724327984118081,-0.0749668787008874,0.254267999631976,0.213151974107965,-0.283226529416858,-0.0393364282601939
"122",0.00886346038318745,-0.00612307201595821,0.00626227856617463,0.0202283100840053,-0.0200260729673397,0.0157254516567273,-0.0208203364892499,-0.010035109990867,0.0031940882104213,0.00598177865016854,-0.0161568110531354
"123",0.933728905142792,0.888812065023902,0.917499187392775,-0.863468872864977,0.978929555308277,0.865370261383536,0.449774849534321,-0.427802350941001,0.0723000913610116,0.531477502329096,0.106799776867991
"124",0.934601698089051,0.904589910724153,0.911222016158474,-0.830828829055855,0.959099153124082,0.863790938656052,0.509355577746236,-0.447916270734425,0.137577027514206,0.533420753355331,0.0663220865866616
"125",0.92858906083222,0.909641271659427,0.904614729239439,-0.88535837843413,0.981773256622408,0.854605910679177,0.534316241630005,-0.4882875171976,0.0527503732438886,0.570649529465518,0.0781167297391835
"126",0.975502656813486,0.943378704192905,0.957450769563595,-0.857105900830629,0.995244411457313,0.919454541021698,0.484106717099484,-0.494560962250852,0.068852501619984,0.584527331137885,0.0713649290537854
"127",-0.0125904407885172,-0.0217383769085942,-0.0971899707444519,-0.36354918925331,0.0826048277814249,-0.0926448655541568,0.525524911109775,0.415161363741248,0.0310070786672076,-0.349269326067963,-0.0391136952193252
"128",0.0455287650763425,0.0188138899119383,0.0338543428594743,-0.209210632708785,0.0433896101676042,0.111553919186953,0.169632126173449,0.291501558385977,0.0787611124124732,-0.277933271344348,-0.0985371748758767
"129",0.2371496572047,0.260765162023249,0.174844043901275,-0.473644966537629,0.345362909516287,0.0982520377575689,0.627779331098739,-0.212352971640607,0.0120807900527208,0.287108541173261,0.0557116768529598
"130",0.852913190429096,0.834545580405846,0.816857513772592,-0.890180541538522,0.927578892413153,0.748505725005977,0.590848692443294,-0.464571977463933,0.0366805473923998,0.560093869229377,0.0997353157893383
"131",0.12211134551472,0.281067791285269,0.16367003394498,-0.316634715857854,0.301835149672117,0.112425257570467,0.314177090880419,-0.130467551186287,-0.123116609492739,0.0714608838862883,3.767758066253e-05
"132",0.980787073250767,0.945721983699259,0.963476543868196,-0.851784357950914,0.994626241202068,0.92374941125165,0.465814029892361,-0.498117451217615,0.0690631760510889,0.589778039983629,0.0757021173342293
"133",-0.00666936463374002,0.0252083819578783,0.0298209405812862,0.0674421584506232,-0.0170588937280031,0.0266750435710374,-0.0569753599972842,-0.0605009164243076,0.0158426142989277,0.0586505094044846,-0.00867080197614681
"134",0.872591264211152,0.824291202917324,0.917111313056334,-0.5601972355303,0.81123731396651,0.960566704518202,0.138219825924959,-0.564215408143769,-0.103566535071132,0.651401272849428,0.0423572415607407
"135",0.739685674616298,0.730025530315294,0.736400291709335,-0.539448961119337,0.705158457603557,0.708288166270419,0.301422768557464,-0.47388805619754,0.193079878594021,0.520005482937609,0.00359459248180204
"136",0.769027492957096,0.758845612494496,0.762610121545728,-0.565639898451841,0.732262390371705,0.73227860861088,0.31825100972531,-0.493355476890481,0.202643009302368,0.545338668557095,0.00793030273837621
"137",0.792299772847893,0.785234054739266,0.794395759491971,-0.582609266763702,0.756942925169018,0.764690277409775,0.311940564406231,-0.498507123786134,0.206278773178839,0.550334516014301,0.00109070466043383
"138",0.757742315632802,0.74829826628315,0.751718362232739,-0.557066629191568,0.722223624282229,0.722601036670002,0.321355393996118,-0.488241051030423,0.19011075421722,0.537915239892732,0.00465798444255984
"139",0.414011095979906,0.404151650670705,0.347547499493237,-0.326723677068841,0.36676061097391,0.311363351510471,0.431037355077014,-0.687014123948243,-0.250375373733217,0.712193384661841,-0.0197536841904027
"140",0.75286898120596,0.699354616357984,0.733947741950496,-0.738931658427226,0.792952618142976,0.632638124157879,0.25552733161534,-0.402786773451873,-0.0165173978755204,0.511169289702375,0.179962560089614
"141",0.734831715173587,0.682724750415304,0.714220127387625,-0.719500383067921,0.772703338651143,0.618489690749639,0.268610748506047,-0.409394728016028,-0.0355568385746542,0.515566229623312,0.171162640597289
"142",0.724512873219397,0.673253901636494,0.705019291667453,-0.718117076155562,0.764915576465251,0.605344252750887,0.248042683058865,-0.372768383800606,-0.00193241211303349,0.478582496561397,0.170451845805221
"143",0.744950892139352,0.695617181191131,0.727365793036082,-0.719449502429124,0.778854411626048,0.632061666083512,0.249771012819846,-0.415265766984654,-0.025058995313982,0.521423339875562,0.166504373185947
"144",-0.0516481543957401,-0.045241237678762,-0.043164014142027,0.0456308717721392,0.0170716265231066,-0.0675177759794116,0.109117258068252,0.02563962408961,-0.196483360997968,-0.0835844047816642,0.0402277977872117
"145",-0.0629889291189813,-0.0421488721714626,-0.0673254669621004,-0.028177409926096,-0.0367150945632357,-0.0939314481732782,0.00318714463971153,0.0748852767207129,0.0299163003286667,-0.0744042254655198,-0.00875286037236997
